date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:50:03	56645/56645	---M--	200	added ('OK')	image/jpeg	etag:%221/23/2020%2012:52:41%20PM%22	https://www.tql.com/getmedia/131bf438-7361-4750-944d-60cb3e88ad9b/TransitTimes.jpg.aspx	D:/work/tql/www.tql.com/getmedia/131bf438-7361-4750-944d-60cb3e88ad9b/TransitTimes.jpg	(from https://www.tql.com/intermodal)
15:50:03	6124/6124	---M--	200	added ('OK')	image/png	etag:%226/21/2019%206:54:40%20PM%22	https://www.tql.com/getmedia/5afb7725-49a9-4f10-907f-7f47539bf38d/IANA_logo.png.aspx	D:/work/tql/www.tql.com/getmedia/5afb7725-49a9-4f10-907f-7f47539bf38d/IANAMemberLogo_white.png	(from https://www.tql.com/intermodal)
15:50:04	19293/19293	---M--	200	added ('OK')	image/jpeg	etag:%225/30/2019%206:47:00%20PM%22	https://www.tql.com/getmedia/b92163f6-78b3-4ab7-956d-ad1b1038429b/Intermodal-Testimonial2.jpg.aspx?width=500&height=333&ext=.jpg	D:/work/tql/www.tql.com/getmedia/b92163f6-78b3-4ab7-956d-ad1b1038429b/AlyssaK34aa.jpg	(from https://www.tql.com/intermodal)
15:50:05	25414/25414	---M--	200	added ('OK')	image/jpeg	etag:%224/7/2020%205:05:56%20PM%22	https://www.tql.com/getmedia/6d85fa8d-af17-45c7-8716-6a1a65bc4c21/Intermodal-Testimonial3.jpg.aspx?width=500&height=333&ext=.jpg	D:/work/tql/www.tql.com/getmedia/6d85fa8d-af17-45c7-8716-6a1a65bc4c21/Intermodal-Testimonial334aa.jpg	(from https://www.tql.com/intermodal)
15:50:06	0/-1	---M--	301	error ('')			https://www.tql.com/Logistics-Services	D:/work/tql/www.tql.com/Logistics-Services.eb.delayed	(from https://www.tql.com/intermodal)
15:50:06	0/-1	---M--	301	error ('')			https://www.tql.com/carriers/get-setup	D:/work/tql/www.tql.com/carriers/get-setup.ec.delayed	(from https://www.tql.com/intermodal)
15:50:06	0/-1	---M--	301	error ('')			https://www.tql.com/carriers/load-board	D:/work/tql/www.tql.com/carriers/load-board.ed.delayed	(from https://www.tql.com/intermodal)
15:50:06	0/-1	---M--	301	error ('')			https://www.tql.com/special-items/privacy-terms	D:/work/tql/www.tql.com/special-items/privacy-terms.ee.delayed	(from https://www.tql.com/intermodal)
15:50:06	0/-1	---M--	301	error ('')			https://www.tql.com/special-items/privacy-terms	D:/work/tql/www.tql.com/special-items/privacy-terms.ef.delayed	(from https://www.tql.com/intermodal)
15:50:06	14392/14392	---M--	200	added ('OK')	image/jpeg	etag:%224/7/2020%205:23:32%20PM%22	https://www.tql.com/getmedia/fb969c55-0c45-4cd7-b31c-35b40814249d/Web_3.jpg.aspx?width=444&height=349&ext=.jpg	D:/work/tql/www.tql.com/getmedia/fb969c55-0c45-4cd7-b31c-35b40814249d/Web_3371f.jpg	(from https://www.tql.com/intermodal)
15:50:07	28018/28018	---M--	200	added ('OK')	image/jpeg	etag:%225/14/2019%203:54:31%20PM%22	https://www.tql.com/getmedia/51c224cb-1b87-465e-8430-4da5623cded3/FoodBev_mobileHero.jpg.aspx?width=334&height=200&ext=.jpg	D:/work/tql/www.tql.com/getmedia/51c224cb-1b87-465e-8430-4da5623cded3/FoodBev_mobileHero7a37.jpg	(from https://www.tql.com/logistics-services/industries/food_beverage)
15:50:08	0/-1	---M--	301	error ('')			https://www.tql.com/Logistics-Services	D:/work/tql/www.tql.com/Logistics-Services.f2.delayed	(from https://www.tql.com/logistics-services/industries/food_beverage)
15:50:09	154548/154548	---M--	200	added ('OK')	image/jpeg	etag:%225/14/2019%203:54:22%20PM%22	https://www.tql.com/getmedia/3d35cb86-a366-4576-8cac-40a90f1d58d7/FoodBev_Hero.jpg.aspx?width=1440&height=376&ext=.jpg	D:/work/tql/www.tql.com/getmedia/3d35cb86-a366-4576-8cac-40a90f1d58d7/FoodBev_Hero1abb.jpg	(from https://www.tql.com/logistics-services/industries/food_beverage)
15:50:11	36415/36415	---M--	200	added ('OK')	image/png	etag:%225/14/2019%206:54:02%20PM%22	https://www.tql.com/getmedia/a2350ee8-a6de-46bd-87fc-371a16705ff1/FoodBevLogo-Top3PL_cropped.png.aspx?width=153&height=153&ext=.png	D:/work/tql/www.tql.com/getmedia/a2350ee8-a6de-46bd-87fc-371a16705ff1/FoodBevLogo-Top3PL_cropped3952.png	(from https://www.tql.com/logistics-services/industries/food_beverage)
15:50:11	784/784	---M--	200	added ('OK')	image/png	etag:%225/22/2019%201:50:34%20PM%22	https://www.tql.com/getmedia/f2a338cb-e527-4ef5-af5c-dbd44d6dd369/FoodBev_Temp_Icon.png.aspx?width=70&height=70&ext=.png	D:/work/tql/www.tql.com/getmedia/f2a338cb-e527-4ef5-af5c-dbd44d6dd369/FoodBev_Temp_Icon1c7f.png	(from https://www.tql.com/logistics-services/industries/food_beverage)
15:50:12	1356/1356	---M--	200	added ('OK')	image/png	etag:%225/22/2019%201:51:02%20PM%22	https://www.tql.com/getmedia/27674b2c-4d37-4963-8b55-7f433f200c2e/FoodBev_Shelf_Icon.png.aspx?width=70&height=70&ext=.png	D:/work/tql/www.tql.com/getmedia/27674b2c-4d37-4963-8b55-7f433f200c2e/FoodBev_Shelf_Icon1c7f.png	(from https://www.tql.com/logistics-services/industries/food_beverage)
15:50:13	1043/1043	---M--	200	added ('OK')	image/png	etag:%225/22/2019%201:51:16%20PM%22	https://www.tql.com/getmedia/d4c53064-82f9-4822-a95d-5f05e54ca554/FoodBev_Transit_Icon.png.aspx?width=70&height=70&ext=.png	D:/work/tql/www.tql.com/getmedia/d4c53064-82f9-4822-a95d-5f05e54ca554/FoodBev_Transit_Icon1c7f.png	(from https://www.tql.com/logistics-services/industries/food_beverage)
15:50:13	689/689	---M--	200	added ('OK')	image/png	etag:%225/22/2019%201:51:30%20PM%22	https://www.tql.com/getmedia/76fa0dad-e31f-467c-8fd2-42ed5a4bc7fc/FoodBev_Peak_Icon.png.aspx?width=70&height=70&ext=.png	D:/work/tql/www.tql.com/getmedia/76fa0dad-e31f-467c-8fd2-42ed5a4bc7fc/FoodBev_Peak_Icon1c7f.png	(from https://www.tql.com/logistics-services/industries/food_beverage)
15:50:14	595/595	---M--	200	added ('OK')	image/png	etag:%225/22/2019%201:51:42%20PM%22	https://www.tql.com/getmedia/c620547c-ae8c-4fc4-9965-a24b19254c1e/FoodBev_Quality_Icon.png.aspx?width=70&height=70&ext=.png	D:/work/tql/www.tql.com/getmedia/c620547c-ae8c-4fc4-9965-a24b19254c1e/FoodBev_Quality_Icon1c7f.png	(from https://www.tql.com/logistics-services/industries/food_beverage)
15:50:14	0/-1	---M--	301	error ('')			https://www.tql.com/logistics-services/technology/tql-trax	D:/work/tql/www.tql.com/logistics-services/technology/tql-trax.f9.delayed	(from https://www.tql.com/logistics-services/industries/food_beverage)
15:50:15	128/128	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2007%20Sep%202020%2012:50:13%20GMT	https://www.tql.com/logistics-services/modes/intermodal	D:/work/tql/www.tql.com/logistics-services/modes/intermodal.fa.delayed	(from https://www.tql.com/logistics-services/industries/food_beverage)
15:50:16	3625/3625	---M--	200	added ('OK')	image/png	etag:%22f81c6bef31b0d51:0%22	https://www.tql.com/App_Themes/TQL/images/bg-design01.png	D:/work/tql/www.tql.com/App_Themes/TQL/images/bg-design01.png	(from https://www.tql.com/logistics-services/industries/food_beverage)
15:50:16	0/-1	---M--	301	error ('')			https://www.tql.com/special-items/privacy-terms	D:/work/tql/www.tql.com/special-items/privacy-terms.fc.delayed	(from https://www.tql.com/logistics-services/industries/food_beverage)
15:50:17	62608/62608	---M--	200	added ('OK')	image/jpeg	etag:%225/19/2019%201:40:53%20AM%22	https://www.tql.com/getmedia/1da01438-513a-4c66-bf97-be4c1d8d5723/FoodBev-Testimonial-MichelleR.jpg.aspx?width=445&height=350&ext=.jpg	D:/work/tql/www.tql.com/getmedia/1da01438-513a-4c66-bf97-be4c1d8d5723/FoodBev-Testimonial-MichelleR534e.jpg	(from https://www.tql.com/logistics-services/industries/food_beverage)
15:50:18	0/-1	---M--	301	error ('')			https://www.tql.com/Logistics-Services	D:/work/tql/www.tql.com/Logistics-Services.ff.delayed	(from https://www.tql.com/logistics-services/industries/food_beverage)
15:50:18	0/-1	---M--	301	error ('')			https://www.tql.com/carriers/get-setup	D:/work/tql/www.tql.com/carriers/get-setup.100.delayed	(from https://www.tql.com/logistics-services/industries/food_beverage)
15:50:18	0/-1	---M--	301	error ('')			https://www.tql.com/carriers/load-board	D:/work/tql/www.tql.com/carriers/load-board.101.delayed	(from https://www.tql.com/logistics-services/industries/food_beverage)
15:50:18	0/-1	---M--	301	error ('')			https://www.tql.com/special-items/privacy-terms	D:/work/tql/www.tql.com/special-items/privacy-terms.102.delayed	(from https://www.tql.com/logistics-services/industries/food_beverage)
15:50:18	0/-1	---M--	301	error ('')			https://www.tql.com/special-items/privacy-terms	D:/work/tql/www.tql.com/special-items/privacy-terms.103.delayed	(from https://www.tql.com/logistics-services/industries/food_beverage)
15:50:18	37948/37948	---M--	200	added ('OK')	image/jpeg	etag:%225/19/2019%201:40:53%20AM%22	https://www.tql.com/getmedia/6e26c65a-df5c-42c1-934b-abca1f766cec/FoodBev-Testimonial-Melania.jpg.aspx?width=445&height=350&ext=.jpg	D:/work/tql/www.tql.com/getmedia/6e26c65a-df5c-42c1-934b-abca1f766cec/FoodBev-Testimonial-Melania534e.jpg	(from https://www.tql.com/logistics-services/industries/food_beverage)
15:50:19	52327/52327	---M--	200	added ('OK')	image/jpeg	etag:%225/21/2019%207:58:37%20PM%22	https://www.tql.com/getmedia/80d4b8f0-6ce8-4233-9c32-fb6134cca44b/MobileHeroChemPlastics.jpg.aspx?width=334&height=200&ext=.jpg	D:/work/tql/www.tql.com/getmedia/80d4b8f0-6ce8-4233-9c32-fb6134cca44b/MobileHeroChemPlastics7a37.jpg	(from https://www.tql.com/logistics-services/industries/chemical-plastics)
15:50:20	0/-1	---M--	301	error ('')			https://www.tql.com/Logistics-Services	D:/work/tql/www.tql.com/Logistics-Services.106.delayed	(from https://www.tql.com/logistics-services/industries/chemical-plastics)
15:50:20	248872/248872	---M--	200	added ('OK')	image/jpeg	etag:%225/21/2019%208:02:27%20PM%22	https://www.tql.com/getmedia/10058986-52ce-4fa6-b4c7-66be7a5df2d3/ChemPlastics-Hero.jpg.aspx?width=1440&height=652&ext=.jpg	D:/work/tql/www.tql.com/getmedia/10058986-52ce-4fa6-b4c7-66be7a5df2d3/ChemPlastics_Hero5934.jpg	(from https://www.tql.com/logistics-services/industries/chemical-plastics)
15:50:20	5037/5037	---M--	200	added ('OK')	image/png	etag:%224/26/2019%207:26:33%20PM%22	https://www.tql.com/getmedia/15148731-f66b-4f55-b49d-d0fb7fbdc5f6/Resp_Care_1.png.aspx?width=193&height=193&ext=.png	D:/work/tql/www.tql.com/getmedia/15148731-f66b-4f55-b49d-d0fb7fbdc5f6/Resp_Care_1ef5d.png	(from https://www.tql.com/logistics-services/industries/chemical-plastics)
15:50:21	21838/21838	---M--	200	added ('OK')	image/png	etag:%225/22/2019%205:04:41%20PM%22	https://www.tql.com/getmedia/0bb7e891-2516-4868-ac84-a986ff64d257/ChemPlastics-PetrolProducts.png.aspx?width=260&height=260&ext=.png	D:/work/tql/www.tql.com/getmedia/0bb7e891-2516-4868-ac84-a986ff64d257/ChemPlastics-PetrolProducts4376.png	(from https://www.tql.com/logistics-services/industries/chemical-plastics)
15:50:22	24812/24812	---M--	200	added ('OK')	image/png	etag:%225/22/2019%205:11:55%20PM%22	https://www.tql.com/getmedia/227df642-80e3-4c18-b863-e762548aad1d/ChemPlastics-Films.png.aspx?width=260&height=260&ext=.png	D:/work/tql/www.tql.com/getmedia/227df642-80e3-4c18-b863-e762548aad1d/ChemPlastics-Films4376.png	(from https://www.tql.com/logistics-services/industries/chemical-plastics)
15:50:23	25227/25227	---M--	200	added ('OK')	image/png	etag:%225/22/2019%205:02:51%20PM%22	https://www.tql.com/getmedia/342c1939-d3ed-44c1-bd31-aeb27ac36360/ChemPlastics-RawMats.png.aspx?width=260&height=260&ext=.png	D:/work/tql/www.tql.com/getmedia/342c1939-d3ed-44c1-bd31-aeb27ac36360/ChemPlastics-RawMats4376.png	(from https://www.tql.com/logistics-services/industries/chemical-plastics)
15:50:24	27623/27623	---M--	200	added ('OK')	image/png	etag:%225/22/2019%205:10:43%20PM%22	https://www.tql.com/getmedia/6729b41b-71e6-48ec-8658-8f1d90a34f64/ChemPlastics-ManMade.png.aspx?width=260&height=260&ext=.png	D:/work/tql/www.tql.com/getmedia/6729b41b-71e6-48ec-8658-8f1d90a34f64/ChemPlastics-ManMade4376.png	(from https://www.tql.com/logistics-services/industries/chemical-plastics)
15:50:25	19526/19526	---M--	200	added ('OK')	image/png	etag:%225/22/2019%205:08:13%20PM%22	https://www.tql.com/getmedia/6ff84bb8-c096-426e-b16a-edc2e23e5cb6/ChemPlastics-Acids.png.aspx?width=260&height=260&ext=.png	D:/work/tql/www.tql.com/getmedia/6ff84bb8-c096-426e-b16a-edc2e23e5cb6/ChemPlastics-Acids4376.png	(from https://www.tql.com/logistics-services/industries/chemical-plastics)
15:50:26	21236/21236	---M--	200	added ('OK')	image/png	etag:%225/22/2019%205:09:23%20PM%22	https://www.tql.com/getmedia/2eaab839-aa13-4138-8616-a3ee7d70ee30/ChemPlastics-Food.png.aspx?width=260&height=260&ext=.png	D:/work/tql/www.tql.com/getmedia/2eaab839-aa13-4138-8616-a3ee7d70ee30/ChemPlastics-Food4376.png	(from https://www.tql.com/logistics-services/industries/chemical-plastics)
15:50:27	22707/22707	---M--	200	added ('OK')	image/png	etag:%225/22/2019%205:13:56%20PM%22	https://www.tql.com/getmedia/4e65c3ad-9d01-4fa8-aba2-1a53442e9ec3/ChemPlastics-Coatings.png.aspx?width=260&height=260&ext=.png	D:/work/tql/www.tql.com/getmedia/4e65c3ad-9d01-4fa8-aba2-1a53442e9ec3/ChemPlastics-Coatings4376.png	(from https://www.tql.com/logistics-services/industries/chemical-plastics)
15:50:27	0/-1	---M--	301	error ('')			https://www.tql.com/special-items/privacy-terms	D:/work/tql/www.tql.com/special-items/privacy-terms.110.delayed	(from https://www.tql.com/logistics-services/industries/chemical-plastics)
15:50:28	22267/22267	---M--	200	added ('OK')	image/png	etag:%225/22/2019%205:06:21%20PM%22	https://www.tql.com/getmedia/70648674-e638-40c4-89df-df988718b432/ChemPlastics-Agriscience.png.aspx?width=260&height=260&ext=.png	D:/work/tql/www.tql.com/getmedia/70648674-e638-40c4-89df-df988718b432/ChemPlastics-Agriscience4376.png	(from https://www.tql.com/logistics-services/industries/chemical-plastics)
15:50:29	69058/69058	---M--	200	added ('OK')	image/jpeg	etag:%225/28/2019%201:15:48%20PM%22	https://www.tql.com/getmedia/b6d22506-53a2-4d17-9906-f53c7671e3aa/Web_1.jpg.aspx?width=444&height=349&ext=.jpg	D:/work/tql/www.tql.com/getmedia/b6d22506-53a2-4d17-9906-f53c7671e3aa/Web_1371f.jpg	(from https://www.tql.com/logistics-services/industries/chemical-plastics)
15:50:30	59818/59818	---M--	200	added ('OK')	image/jpeg	etag:%225/28/2019%201:17:21%20PM%22	https://www.tql.com/getmedia/47b55034-07a1-45d7-9246-97c02519b286/Web_1.jpg.aspx?width=444&height=349&ext=.jpg	D:/work/tql/www.tql.com/getmedia/47b55034-07a1-45d7-9246-97c02519b286/Web_1371f.jpg	(from https://www.tql.com/logistics-services/industries/chemical-plastics)
15:50:30	0/-1	---M--	301	error ('')			https://www.tql.com/Logistics-Services	D:/work/tql/www.tql.com/Logistics-Services.114.delayed	(from https://www.tql.com/logistics-services/industries/chemical-plastics)
15:50:30	0/-1	---M--	301	error ('')			https://www.tql.com/carriers/get-setup	D:/work/tql/www.tql.com/carriers/get-setup.115.delayed	(from https://www.tql.com/logistics-services/industries/chemical-plastics)
15:50:30	0/-1	---M--	301	error ('')			https://www.tql.com/carriers/load-board	D:/work/tql/www.tql.com/carriers/load-board.116.delayed	(from https://www.tql.com/logistics-services/industries/chemical-plastics)
15:50:30	0/-1	---M--	301	error ('')			https://www.tql.com/special-items/privacy-terms	D:/work/tql/www.tql.com/special-items/privacy-terms.117.delayed	(from https://www.tql.com/logistics-services/industries/chemical-plastics)
15:50:30	0/-1	---M--	301	error ('')			https://www.tql.com/special-items/privacy-terms	D:/work/tql/www.tql.com/special-items/privacy-terms.118.delayed	(from https://www.tql.com/logistics-services/industries/chemical-plastics)
15:50:30	0/-1	---M--	301	error ('')			https://www.tql.com/Logistics-Services	D:/work/tql/www.tql.com/Logistics-Services.119.delayed	(from https://www.tql.com/logistics-services/industries/consumer-goods)
15:50:30	0/-1	---M--	301	error ('')			https://www.tql.com/Logistics-Services	D:/work/tql/www.tql.com/Logistics-Services.11a.delayed	(from https://www.tql.com/logistics-services/industries/consumer-goods)
15:50:30	0/-1	---M--	301	error ('')			https://www.tql.com/carriers/get-setup	D:/work/tql/www.tql.com/carriers/get-setup.11b.delayed	(from https://www.tql.com/logistics-services/industries/consumer-goods)
15:50:30	0/-1	---M--	301	error ('')			https://www.tql.com/carriers/load-board	D:/work/tql/www.tql.com/carriers/load-board.11c.delayed	(from https://www.tql.com/logistics-services/industries/consumer-goods)
15:50:30	0/-1	---M--	301	error ('')			https://www.tql.com/special-items/privacy-terms	D:/work/tql/www.tql.com/special-items/privacy-terms.11d.delayed	(from https://www.tql.com/logistics-services/industries/consumer-goods)
15:50:30	0/-1	---M--	301	error ('')			https://www.tql.com/special-items/privacy-terms	D:/work/tql/www.tql.com/special-items/privacy-terms.11e.delayed	(from https://www.tql.com/logistics-services/industries/consumer-goods)
15:50:31	0/-1	---M--	301	error ('')			https://www.tql.com/Logistics-Services	D:/work/tql/www.tql.com/Logistics-Services.11f.delayed	(from https://www.tql.com/logistics-services/industries/energy-infrastructure)
15:50:31	0/-1	---M--	301	error ('')			https://www.tql.com/Logistics-Services	D:/work/tql/www.tql.com/Logistics-Services.120.delayed	(from https://www.tql.com/logistics-services/industries/energy-infrastructure)
15:50:31	0/-1	---M--	301	error ('')			https://www.tql.com/carriers/get-setup	D:/work/tql/www.tql.com/carriers/get-setup.121.delayed	(from https://www.tql.com/logistics-services/industries/energy-infrastructure)
15:50:31	0/-1	---M--	301	error ('')			https://www.tql.com/carriers/load-board	D:/work/tql/www.tql.com/carriers/load-board.122.delayed	(from https://www.tql.com/logistics-services/industries/energy-infrastructure)
15:50:31	0/-1	---M--	301	error ('')			https://www.tql.com/special-items/privacy-terms	D:/work/tql/www.tql.com/special-items/privacy-terms.123.delayed	(from https://www.tql.com/logistics-services/industries/energy-infrastructure)
15:50:31	0/-1	---M--	301	error ('')			https://www.tql.com/special-items/privacy-terms	D:/work/tql/www.tql.com/special-items/privacy-terms.124.delayed	(from https://www.tql.com/logistics-services/industries/energy-infrastructure)
15:50:31	0/-1	---M--	301	error ('')			https://www.tql.com/Logistics-Services	D:/work/tql/www.tql.com/Logistics-Services.125.delayed	(from https://www.tql.com/logistics-services/industries/government-nonprofit)
15:50:31	0/-1	---M--	301	error ('')			https://www.tql.com/Logistics-Services	D:/work/tql/www.tql.com/Logistics-Services.126.delayed	(from https://www.tql.com/logistics-services/industries/government-nonprofit)
15:50:31	0/-1	---M--	301	error ('')			https://www.tql.com/carriers/get-setup	D:/work/tql/www.tql.com/carriers/get-setup.127.delayed	(from https://www.tql.com/logistics-services/industries/government-nonprofit)
15:50:31	0/-1	---M--	301	error ('')			https://www.tql.com/carriers/load-board	D:/work/tql/www.tql.com/carriers/load-board.128.delayed	(from https://www.tql.com/logistics-services/industries/government-nonprofit)
15:50:31	0/-1	---M--	301	error ('')			https://www.tql.com/special-items/privacy-terms	D:/work/tql/www.tql.com/special-items/privacy-terms.129.delayed	(from https://www.tql.com/logistics-services/industries/government-nonprofit)
15:50:31	0/-1	---M--	301	error ('')			https://www.tql.com/special-items/privacy-terms	D:/work/tql/www.tql.com/special-items/privacy-terms.12a.delayed	(from https://www.tql.com/logistics-services/industries/government-nonprofit)
15:50:31	65902/65902	---M--	200	added ('OK')	image/png	etag:%225/28/2019%201:15:10%20PM%22	https://www.tql.com/getmedia/b28d49fc-c861-4a38-a1e6-613d6852bfd9/Web_5.png.aspx?width=444&height=349&ext=.png	D:/work/tql/www.tql.com/getmedia/b28d49fc-c861-4a38-a1e6-613d6852bfd9/Web_5e486.png	(from https://www.tql.com/logistics-services/industries/chemical-plastics)
15:50:32	55370/55370	---M--	200	added ('OK')	image/jpeg	etag:%225/22/2019%205:32:02%20PM%22	https://www.tql.com/getmedia/f8d03e28-5a0c-4465-9e49-b0566eb87415/MobilePaperPackage.jpg.aspx?width=334&height=200&ext=.jpg	D:/work/tql/www.tql.com/getmedia/f8d03e28-5a0c-4465-9e49-b0566eb87415/MobilePaperPackage7a37.jpg	(from https://www.tql.com/logistics-services/industries/paper-packaging)
15:50:32	0/-1	---M--	301	error ('')			https://www.tql.com/Logistics-Services	D:/work/tql/www.tql.com/Logistics-Services.12d.delayed	(from https://www.tql.com/logistics-services/industries/paper-packaging)
15:50:32	0/-1	---M--	301	error ('')			https://www.tql.com/Logistics-Services	D:/work/tql/www.tql.com/Logistics-Services.12e.delayed	(from https://www.tql.com/logistics-services/industries/paper-packaging)
15:50:32	0/-1	---M--	301	error ('')			https://www.tql.com/carriers/get-setup	D:/work/tql/www.tql.com/carriers/get-setup.12f.delayed	(from https://www.tql.com/logistics-services/industries/paper-packaging)
15:50:32	0/-1	---M--	301	error ('')			https://www.tql.com/carriers/load-board	D:/work/tql/www.tql.com/carriers/load-board.130.delayed	(from https://www.tql.com/logistics-services/industries/paper-packaging)
15:50:32	0/-1	---M--	301	error ('')			https://www.tql.com/special-items/privacy-terms	D:/work/tql/www.tql.com/special-items/privacy-terms.131.delayed	(from https://www.tql.com/logistics-services/industries/paper-packaging)
15:50:32	0/-1	---M--	301	error ('')			https://www.tql.com/special-items/privacy-terms	D:/work/tql/www.tql.com/special-items/privacy-terms.132.delayed	(from https://www.tql.com/logistics-services/industries/paper-packaging)
15:50:33	281901/281901	---M--	200	added ('OK')	image/jpeg	etag:%225/22/2019%205:31:51%20PM%22	https://www.tql.com/getmedia/393d9c84-dede-44df-8357-5afe6ae0adb7/PaperPackage_Hero.jpg.aspx?width=1440&height=376&ext=.jpg	D:/work/tql/www.tql.com/getmedia/393d9c84-dede-44df-8357-5afe6ae0adb7/PaperPackage_Hero1abb.jpg	(from https://www.tql.com/logistics-services/industries/paper-packaging)
15:50:33	77884/77884	---M--	200	added ('OK')	image/jpeg	etag:%225/22/2019%205:33:23%20PM%22	https://www.tql.com/getmedia/0d6b5662-5b88-47ac-a771-79eed64d49b2/MobileHealthcare.jpg.aspx?width=334&height=200&ext=.jpg	D:/work/tql/www.tql.com/getmedia/0d6b5662-5b88-47ac-a771-79eed64d49b2/MobileHealthcare7a37.jpg	(from https://www.tql.com/logistics-services/industries/pharmaceutical-healthcare)
15:50:34	0/-1	---M--	301	error ('')			https://www.tql.com/Logistics-Services	D:/work/tql/www.tql.com/Logistics-Services.135.delayed	(from https://www.tql.com/logistics-services/industries/pharmaceutical-healthcare)
15:50:34	0/-1	---M--	301	error ('')			https://www.tql.com/Logistics-Services	D:/work/tql/www.tql.com/Logistics-Services.136.delayed	(from https://www.tql.com/logistics-services/industries/pharmaceutical-healthcare)
15:50:34	0/-1	---M--	301	error ('')			https://www.tql.com/carriers/get-setup	D:/work/tql/www.tql.com/carriers/get-setup.137.delayed	(from https://www.tql.com/logistics-services/industries/pharmaceutical-healthcare)
15:50:34	0/-1	---M--	301	error ('')			https://www.tql.com/carriers/load-board	D:/work/tql/www.tql.com/carriers/load-board.138.delayed	(from https://www.tql.com/logistics-services/industries/pharmaceutical-healthcare)
15:50:34	0/-1	---M--	301	error ('')			https://www.tql.com/special-items/privacy-terms	D:/work/tql/www.tql.com/special-items/privacy-terms.139.delayed	(from https://www.tql.com/logistics-services/industries/pharmaceutical-healthcare)
15:50:34	0/-1	---M--	301	error ('')			https://www.tql.com/special-items/privacy-terms	D:/work/tql/www.tql.com/special-items/privacy-terms.13a.delayed	(from https://www.tql.com/logistics-services/industries/pharmaceutical-healthcare)
15:50:34	0/-1	---M--	301	error ('')			https://www.tql.com/Logistics-Services	D:/work/tql/www.tql.com/Logistics-Services.13b.delayed	(from https://www.tql.com/logistics-services/industries/retail)
15:50:34	0/-1	---M--	301	error ('')			https://www.tql.com/Logistics-Services	D:/work/tql/www.tql.com/Logistics-Services.13c.delayed	(from https://www.tql.com/logistics-services/industries/retail)
15:50:34	0/-1	---M--	301	error ('')			https://www.tql.com/carriers/get-setup	D:/work/tql/www.tql.com/carriers/get-setup.13d.delayed	(from https://www.tql.com/logistics-services/industries/retail)
15:50:34	0/-1	---M--	301	error ('')			https://www.tql.com/carriers/load-board	D:/work/tql/www.tql.com/carriers/load-board.13e.delayed	(from https://www.tql.com/logistics-services/industries/retail)
15:50:34	0/-1	---M--	301	error ('')			https://www.tql.com/special-items/privacy-terms	D:/work/tql/www.tql.com/special-items/privacy-terms.13f.delayed	(from https://www.tql.com/logistics-services/industries/retail)
15:50:34	0/-1	---M--	301	error ('')			https://www.tql.com/special-items/privacy-terms	D:/work/tql/www.tql.com/special-items/privacy-terms.140.delayed	(from https://www.tql.com/logistics-services/industries/retail)
15:50:34	0/-1	---M--	301	error ('')			https://www.tql.com/Logistics-Services	D:/work/tql/www.tql.com/Logistics-Services.141.delayed	(from https://www.tql.com/logistics-services/industries/technology)
15:50:34	0/-1	---M--	301	error ('')			https://www.tql.com/Logistics-Services	D:/work/tql/www.tql.com/Logistics-Services.142.delayed	(from https://www.tql.com/logistics-services/industries/technology)
15:50:34	0/-1	---M--	301	error ('')			https://www.tql.com/carriers/get-setup	D:/work/tql/www.tql.com/carriers/get-setup.143.delayed	(from https://www.tql.com/logistics-services/industries/technology)
15:50:34	0/-1	---M--	301	error ('')			https://www.tql.com/carriers/load-board	D:/work/tql/www.tql.com/carriers/load-board.144.delayed	(from https://www.tql.com/logistics-services/industries/technology)
15:50:34	0/-1	---M--	301	error ('')			https://www.tql.com/special-items/privacy-terms	D:/work/tql/www.tql.com/special-items/privacy-terms.145.delayed	(from https://www.tql.com/logistics-services/industries/technology)
15:50:34	0/-1	---M--	301	error ('')			https://www.tql.com/special-items/privacy-terms	D:/work/tql/www.tql.com/special-items/privacy-terms.146.delayed	(from https://www.tql.com/logistics-services/industries/technology)
15:50:34	0/-1	---M--	301	error ('')			https://www.tql.com/Logistics-Services	D:/work/tql/www.tql.com/Logistics-Services.147.delayed	(from https://www.tql.com/logistics-services/industries/transport)
15:50:34	0/-1	---M--	301	error ('')			https://www.tql.com/Logistics-Services	D:/work/tql/www.tql.com/Logistics-Services.148.delayed	(from https://www.tql.com/logistics-services/industries/transport)
15:50:34	0/-1	---M--	301	error ('')			https://www.tql.com/carriers/get-setup	D:/work/tql/www.tql.com/carriers/get-setup.149.delayed	(from https://www.tql.com/logistics-services/industries/transport)
15:50:34	0/-1	---M--	301	error ('')			https://www.tql.com/carriers/load-board	D:/work/tql/www.tql.com/carriers/load-board.14a.delayed	(from https://www.tql.com/logistics-services/industries/transport)
15:50:34	0/-1	---M--	301	error ('')			https://www.tql.com/special-items/privacy-terms	D:/work/tql/www.tql.com/special-items/privacy-terms.14b.delayed	(from https://www.tql.com/logistics-services/industries/transport)
15:50:34	0/-1	---M--	301	error ('')			https://www.tql.com/special-items/privacy-terms	D:/work/tql/www.tql.com/special-items/privacy-terms.14c.delayed	(from https://www.tql.com/logistics-services/industries/transport)
